1) Manual test
2) Automatic test
    Size  MinSiz  MaxSiz  MutFac  WorstL  Thread  Genera  Gen/th    Solu  OptSol    Time   Error
     6;     20;     60;    0.4;   1500;   3002;   1501;     80;     80;    305;      0;      2;
     6;     20;     60;    0.4;   1500;   4504;   1501;     80;     80;    305;      0;      3;
     6;     20;     60;    0.4;   1500;   6006;   1501;     80;     80;    305;      0;      4;
     6;     20;     60;    0.4;   3000;   3008;   3008;     80;     80;    303;      0;      1;
     6;     20;     60;    0.4;   3000;   6002;   3001;     80;     80;    308;      0;      2;
     6;     20;     60;    0.4;   3000;   9006;   3002;     80;     80;    303;      0;      3;
     6;     20;     60;    0.4;   3000;  12006;   3001;     80;     80;    308;      0;      4;
     6;     20;     60;    0.4;   6000;   6001;   6001;     80;     80;    302;      0;      1;
     6;     20;     60;    0.4;   6000;  12004;   6002;     80;     80;    302;      0;      2;
     6;     20;     60;    0.4;   6000;  18002;   6000;     80;     80;    303;      0;      3;
     6;     20;     60;    0.4;   6000;  24004;   6001;     80;     80;    637;      0;      4;
     6;     20;     60;    0.4;  12000;  12001;  12001;     80;     80;    602;      0;      1;
     6;     20;     60;    0.4;  12000;  24004;  12002;     80;     80;    603;      0;      2;
     6;     20;     60;    0.4;  12000;  36003;  12001;     80;     80;    922;      0;      3;
     6;     20;     60;    0.4;  12000;  48004;  12001;     80;     80;    945;      0;      4;
    17;     20;     60;    0.1;    750;    901;    901;   2095;   2085;    303;     10;      1;
    17;     20;     60;    0.1;    750;   1579;    789;   2098;   2085;    302;     13;      2;
    17;     20;     60;    0.1;    750;   2656;    885;   2090;   2085;    304;      5;      3;
    17;     20;     60;    0.1;    750;   3298;    824;   2090;   2085;    308;      5;      4;
    17;     20;     60;    0.1;   1500;   1599;   1599;   2090;   2085;    301;      5;      1;
    17;     20;     60;    0.1;   1500;   3159;   1579;   2090;   2085;    303;      5;      2;
    17;     20;     60;    0.1;   1500;   4706;   1568;   2090;   2085;    304;      5;      3;
    17;     20;     60;    0.1;   1500;   6367;   1591;   2090;   2085;    307;      5;      4;
    17;     20;     60;    0.1;   3000;   3296;   3296;   2085;   2085;    302;      0;      1;
    17;     20;     60;    0.1;   3000;   6228;   3114;   2090;   2085;    304;      5;      2;
    17;     20;     60;    0.1;   3000;   9083;   3027;   2085;   2085;    305;      0;      3;
    17;     20;     60;    0.1;   3000;  12293;   3073;   2090;   2085;    309;      5;      4;
    17;     20;     60;    0.1;   6000;   6041;   6041;   2085;   2085;    602;      0;      1;
    17;     20;     60;    0.1;   6000;  12064;   6032;   2163;   2085;    604;     78;      2;
    17;     20;     60;    0.1;   6000;  18510;   6170;   2090;   2085;    607;      5;      3;
    17;     20;     60;    0.1;   6000;  24118;   6029;   2090;   2085;    615;      5;      4;
    17;     20;     60;    0.1;  12000;  12318;  12318;   2090;   2085;    903;      5;      1;
    17;     20;     60;    0.1;  12000;  24050;  12025;   2159;   2085;    904;     74;      2;
    17;     20;     60;    0.1;  12000;  36135;  12045;   2090;   2085;    909;      5;      3;
    17;     20;     60;    0.1;  12000;  48375;  12093;   2090;   2085;   1228;      5;      4;
    17;     20;     60;    0.2;    750;    795;    795;   2090;   2085;    301;      5;      1;
    17;     20;     60;    0.2;    750;   1547;    773;   2159;   2085;    303;     74;      2;
    17;     20;     60;    0.2;    750;   2340;    780;   2088;   2085;    306;      3;      3;
    17;     20;     60;    0.2;    750;   3214;    803;   2085;   2085;    307;      0;      4;
    17;     20;     60;    0.2;   1500;   1583;   1583;   2090;   2085;    302;      5;      1;
    17;     20;     60;    0.2;   1500;   3088;   1544;   2085;   2085;    304;      0;      2;
    17;     20;     60;    0.2;   1500;   4656;   1552;   2090;   2085;    305;      5;      3;
    17;     20;     60;    0.2;   1500;   6168;   1542;   2095;   2085;    307;     10;      4;
    17;     20;     60;    0.2;   3000;   3104;   3104;   2090;   2085;    302;      5;      1;
    17;     20;     60;    0.2;   3000;   6064;   3032;   2159;   2085;    303;     74;      2;
    17;     20;     60;    0.2;   3000;   9184;   3061;   2090;   2085;    305;      5;      3;
    17;     20;     60;    0.2;   3000;  12229;   3057;   2085;   2085;    304;      0;      4;
    17;     20;     60;    0.2;   6000;   6084;   6084;   2090;   2085;    603;      5;      1;
    17;     20;     60;    0.2;   6000;  12094;   6047;   2159;   2085;    605;     74;      2;
    17;     20;     60;    0.2;   6000;  18108;   6036;   2090;   2085;    609;      5;      3;
    17;     20;     60;    0.2;   6000;  24295;   6073;   2090;   2085;    621;      5;      4;
    17;     20;     60;    0.2;  12000;  12046;  12046;   2090;   2085;    903;      5;      1;
    17;     20;     60;    0.2;  12000;  24165;  12082;   2090;   2085;    905;      5;      2;
    17;     20;     60;    0.2;  12000;  36161;  12053;   2085;   2085;    921;      0;      3;
    17;     20;     60;    0.2;  12000;  48139;  12034;   2085;   2085;    925;      0;      4;
    17;     20;     60;    0.4;    750;    799;    799;   2095;   2085;    302;     10;      1;
    17;     20;     60;    0.4;    750;   2524;   1262;   2152;   2085;    303;     67;      2;
    17;     20;     60;    0.4;    750;   2470;    823;   2090;   2085;    303;      5;      3;
    17;     20;     60;    0.4;    750;   3146;    786;   2090;   2085;    306;      5;      4;
    17;     20;     60;    0.4;   1500;   1648;   1648;   2090;   2085;    302;      5;      1;
    17;     20;     60;    0.4;   1500;   3240;   1620;   2090;   2085;    303;      5;      2;
    17;     20;     60;    0.4;   1500;   4596;   1532;   2090;   2085;    305;      5;      3;
    17;     20;     60;    0.4;   1500;   6231;   1557;   2090;   2085;    307;      5;      4;
    17;     20;     60;    0.4;   3000;   3088;   3088;   2095;   2085;    302;     10;      1;
    17;     20;     60;    0.4;   3000;   6158;   3079;   2090;   2085;    303;      5;      2;
    17;     20;     60;    0.4;   3000;   9243;   3081;   2085;   2085;    306;      0;      3;
    17;     20;     60;    0.4;   3000;  12149;   3037;   2090;   2085;    307;      5;      4;
    17;     20;     60;    0.4;   6000;   6055;   6055;   2085;   2085;    601;      0;      1;
    17;     20;     60;    0.4;   6000;  19266;   9633;   2090;   2085;    902;      5;      2;
    17;     20;     60;    0.4;   6000;  18148;   6049;   2090;   2085;    605;      5;      3;
    17;     20;     60;    0.4;   6000;  24206;   6051;   2090;   2085;    618;      5;      4;
    17;     20;     60;    0.4;  12000;  12029;  12029;   2085;   2085;    903;      0;      1;
    17;     20;     60;    0.4;  12000;  24175;  12087;   2090;   2085;    905;      5;      2;
    17;     20;     60;    0.4;  12000;  36231;  12077;   2090;   2085;   1220;      5;      3;
    17;     20;     60;    0.4;  12000;  48251;  12062;   2085;   2085;    965;      0;      4;
    29;     20;     60;    0.1;    750;   1465;   1465;   2068;   2020;    303;     48;      1;
    29;     20;     60;    0.1;    750;   1867;    933;   2060;   2020;    304;     40;      2;
    29;     20;     60;    0.1;    750;   2782;    927;   2034;   2020;    304;     14;      3;
    29;     20;     60;    0.1;    750;   3606;    901;   2094;   2020;    341;     74;      4;
    29;     20;     60;    0.1;   1500;   2063;   2063;   2067;   2020;    301;     47;      1;
    29;     20;     60;    0.1;   1500;   3607;   1803;   2070;   2020;    302;     50;      2;
    29;     20;     60;    0.1;   1500;   4861;   1620;   2079;   2020;    305;     59;      3;
    29;     20;     60;    0.1;   1500;   7398;   1849;   2033;   2020;    307;     13;      4;
    29;     20;     60;    0.1;   3000;   3243;   3243;   2084;   2020;    302;     64;      1;
    29;     20;     60;    0.1;   3000;   6389;   3194;   2114;   2020;    302;     94;      2;
    29;     20;     60;    0.1;   3000;  10759;   3586;   2100;   2020;    613;     80;      3;
    29;     20;     60;    0.1;   3000;  14274;   3568;   2067;   2020;    621;     47;      4;
    29;     20;     60;    0.1;   6000;   9829;   9829;   2026;   2020;    905;      6;      1;
    29;     20;     60;    0.1;   6000;  12239;   6119;   2020;   2020;    603;      0;      2;
    29;     20;     60;    0.1;   6000;  18361;   6120;   2066;   2020;    607;     46;      3;
    29;     20;     60;    0.1;   6000;  24365;   6091;   2033;   2020;    949;     13;      4;
    29;     20;     60;    0.1;  12000;  22192;  22192;   2034;   2020;   2104;     14;      1;
    29;     20;     60;    0.1;  12000;  24455;  12227;   2034;   2020;   1205;     14;      2;
    29;     20;     60;    0.1;  12000;  37665;  12555;   2034;   2020;   1223;     14;      3;
    29;     20;     60;    0.1;  12000;  48353;  12088;   2121;   2020;   1555;    101;      4;
    29;     20;     60;    0.2;    750;    948;    948;   2066;   2020;    302;     46;      1;
    29;     20;     60;    0.2;    750;   1930;    965;   2081;   2020;    304;     61;      2;
    29;     20;     60;    0.2;    750;   2507;    835;   2038;   2020;    313;     18;      3;
    29;     20;     60;    0.2;    750;   3787;    946;   2033;   2020;    307;     13;      4;
    29;     20;     60;    0.2;   1500;   3865;   3865;   2033;   2020;    602;     13;      1;
    29;     20;     60;    0.2;   1500;   3199;   1599;   2063;   2020;    304;     43;      2;
    29;     20;     60;    0.2;   1500;   4917;   1639;   2020;   2020;    307;      0;      3;
    29;     20;     60;    0.2;   1500;   6373;   1593;   2035;   2020;    305;     15;      4;
    29;     20;     60;    0.2;   3000;   3185;   3185;   2118;   2020;    302;     98;      1;
    29;     20;     60;    0.2;   3000;  10231;   5115;   2026;   2020;    605;      6;      2;
    29;     20;     60;    0.2;   3000;   9406;   3135;   2069;   2020;    304;     49;      3;
    29;     20;     60;    0.2;   3000;  12506;   3126;   2046;   2020;    609;     26;      4;
    29;     20;     60;    0.2;   6000;   6135;   6135;   2147;   2020;    602;    127;      1;
    29;     20;     60;    0.2;   6000;  12595;   6297;   2026;   2020;    622;      6;      2;
    29;     20;     60;    0.2;   6000;  18422;   6140;   2067;   2020;    605;     47;      3;
    29;     20;     60;    0.2;   6000;  24536;   6134;   2052;   2020;    923;     32;      4;
    29;     20;     60;    0.2;  12000;  13119;  13119;   2034;   2020;   1203;     14;      1;
    29;     20;     60;    0.2;  12000;  24242;  12121;   2026;   2020;   1205;      6;      2;
    29;     20;     60;    0.2;  12000;  36352;  12117;   2067;   2020;   1211;     47;      3;
    29;     20;     60;    0.2;  12000;  48601;  12150;   2034;   2020;   1562;     14;      4;
    29;     20;     60;    0.4;    750;   1292;   1292;   2056;   2020;    302;     36;      1;
    29;     20;     60;    0.4;    750;   2031;   1015;   2020;   2020;    304;      0;      2;
    29;     20;     60;    0.4;    750;   2639;    879;   2058;   2020;    306;     38;      3;
    29;     20;     60;    0.4;    750;   3445;    861;   2028;   2020;    309;      8;      4;
    29;     20;     60;    0.4;   1500;   1627;   1627;   2033;   2020;    301;     13;      1;
    29;     20;     60;    0.4;   1500;   3249;   1624;   2034;   2020;    303;     14;      2;
    29;     20;     60;    0.4;   1500;   4743;   1581;   2076;   2020;    306;     56;      3;
    29;     20;     60;    0.4;   1500;   6462;   1615;   2068;   2020;    309;     48;      4;
    29;     20;     60;    0.4;   3000;   3162;   3162;   2080;   2020;    302;     60;      1;
    29;     20;     60;    0.4;   3000;   7090;   3545;   2026;   2020;    604;      6;      2;
    29;     20;     60;    0.4;   3000;   9625;   3208;   2058;   2020;    305;     38;      3;
    29;     20;     60;    0.4;   3000;  16107;   4026;   2026;   2020;    620;      6;      4;
    29;     20;     60;    0.4;   6000;   6127;   6127;   2028;   2020;    602;      8;      1;
    29;     20;     60;    0.4;   6000;  12294;   6147;   2066;   2020;    603;     46;      2;
    29;     20;     60;    0.4;   6000;  18316;   6105;   2034;   2020;    607;     14;      3;
    29;     20;     60;    0.4;   6000;  35903;   8975;   2020;   2020;   1255;      0;      4;
    29;     20;     60;    0.4;  12000;  19969;  19969;   2028;   2020;   2104;      8;      1;
    29;     20;     60;    0.4;  12000;  24330;  12165;   2033;   2020;   1510;     13;      2;
    29;     20;     60;    0.4;  12000;  57356;  19118;   2035;   2020;   2171;     15;      3;
    29;     20;     60;    0.4;  12000;  48511;  12127;   2026;   2020;   1899;      6;      4;
    47;     20;     60;    0.1;    750;   1701;   1701;   1876;   1776;    301;    100;      1;
    47;     20;     60;    0.1;    750;   2248;   1124;   2089;   1776;    302;    313;      2;
    47;     20;     60;    0.1;    750;   2845;    948;   2258;   1776;    313;    482;      3;
    47;     20;     60;    0.1;    750;   4189;   1047;   2043;   1776;    310;    267;      4;
    47;     20;     60;    0.1;   1500;   2409;   2409;   2061;   1776;    603;    285;      1;
    47;     20;     60;    0.1;   1500;   3684;   1842;   2004;   1776;    304;    228;      2;
    47;     20;     60;    0.1;   1500;  10877;   3625;   2048;   1776;    937;    272;      3;
    47;     20;     60;    0.1;   1500;   9026;   2256;   1982;   1776;    628;    206;      4;
    47;     20;     60;    0.1;   3000;   6909;   6909;   1987;   1776;   1206;    211;      1;
    47;     20;     60;    0.1;   3000;  10392;   5196;   1915;   1776;    905;    139;      2;
    47;     20;     60;    0.1;   3000;  12547;   4182;   2024;   1776;    912;    248;      3;
    47;     20;     60;    0.1;   3000;  24861;   6215;   1767;   1776;   1629;     -9;      4;
    47;     20;     60;    0.1;   6000;  21974;  21974;   1957;   1776;   3318;    181;      1;
    47;     20;     60;    0.1;   6000;  18398;   9199;   1895;   1776;   1829;    119;      2;
    47;     20;     60;    0.1;   6000;  24897;   8299;   1795;   1776;   1543;     19;      3;
    47;     20;     60;    0.1;   6000;  51475;  12868;   1741;   1776;   3156;    -35;      4;
    47;     20;     60;    0.1;  12000;  14235;  14235;   2092;   1776;   2105;    316;      1;
    47;     20;     60;    0.1;  12000; 102323;  51161;   1795;   1776;   6939;     19;      2;
    47;     20;     60;    0.1;  12000;  63989;  21329;   2078;   1776;   3036;    302;      3;
    47;     20;     60;    0.1;  12000;  48966;  12241;   1962;   1776;   2213;    186;      4;
    47;     20;     60;    0.2;    750;   1288;   1288;   2217;   1776;    301;    441;      1;
    47;     20;     60;    0.2;    750;   2286;   1143;   2209;   1776;    302;    433;      2;
    47;     20;     60;    0.2;    750;   4364;   1454;   2195;   1776;    304;    419;      3;
    47;     20;     60;    0.2;    750;   7039;   1759;   1831;   1776;    306;     55;      4;
    47;     20;     60;    0.2;   1500;   3060;   3060;   1970;   1776;    603;    194;      1;
    47;     20;     60;    0.2;   1500;   8628;   4314;   1907;   1776;    903;    131;      2;
    47;     20;     60;    0.2;   1500;   9163;   3054;   1968;   1776;    608;    192;      3;
    47;     20;     60;    0.2;   1500;   9129;   2282;   2012;   1776;    613;    236;      4;
    47;     20;     60;    0.2;   3000;   9933;   9933;   1895;   1776;   1502;    119;      1;
    47;     20;     60;    0.2;   3000;  13008;   6504;   1922;   1776;   1230;    146;      2;
    47;     20;     60;    0.2;   3000;  24874;   8291;   2014;   1776;   1240;    238;      3;
    47;     20;     60;    0.2;   3000;  22743;   5685;   1813;   1776;    994;     37;      4;
    47;     20;     60;    0.2;   6000;  18386;  18386;   1812;   1776;   2726;     36;      1;
    47;     20;     60;    0.2;   6000;  36088;  18044;   1828;   1776;   2406;     52;      2;
    47;     20;     60;    0.2;   6000;  84162;  28054;   1874;   1776;   3953;     98;      3;
    47;     20;     60;    0.2;   6000;  51134;  12783;   1841;   1776;   2508;     65;      4;
    47;     20;     60;    0.2;  12000;  16477;  16477;   1841;   1776;   2718;     65;      1;
    47;     20;     60;    0.2;  12000;  62545;  31272;   1930;   1776;   4516;    154;      2;
    47;     20;     60;    0.2;  12000;  52050;  17350;   1780;   1776;   3085;      4;      3;
    47;     20;     60;    0.2;  12000;  72377;  18094;   1823;   1776;   3092;     47;      4;
    47;     20;     60;    0.4;    750;   2684;   2684;   1882;   1776;    603;    106;      1;
    47;     20;     60;    0.4;    750;   5507;   2753;   2168;   1776;    603;    392;      2;
    47;     20;     60;    0.4;    750;   5421;   1807;   2105;   1776;    609;    329;      3;
    47;     20;     60;    0.4;    750;   7541;   1885;   2035;   1776;    612;    259;      4;
    47;     20;     60;    0.4;   1500;   2144;   2144;   2119;   1776;    602;    343;      1;
    47;     20;     60;    0.4;   1500;   8008;   4004;   2140;   1776;    603;    364;      2;
    47;     20;     60;    0.4;   1500;  10808;   3602;   2088;   1776;    915;    312;      3;
    47;     20;     60;    0.4;   1500;  19767;   4941;   1887;   1776;    932;    111;      4;
    47;     20;     60;    0.4;   3000;   7425;   7425;   1992;   1776;   1201;    216;      1;
    47;     20;     60;    0.4;   3000;  21912;  10956;   1956;   1776;   1506;    180;      2;
    47;     20;     60;    0.4;   3000;  28700;   9566;   1957;   1776;   1522;    181;      3;
    47;     20;     60;    0.4;   3000;  30666;   7666;   1912;   1776;   1268;    136;      4;
    47;     20;     60;    0.4;   6000;   7042;   7042;   2011;   1776;   1202;    235;      1;
    47;     20;     60;    0.4;   6000;  27287;  13643;   2097;   1776;   2122;    321;      2;
    47;     20;     60;    0.4;   6000;  56538;  18846;   1935;   1776;   2736;    159;      3;
    47;     20;     60;    0.4;   6000;  50877;  12719;   1837;   1776;   2159;     61;      4;
    47;     20;     60;    0.4;  12000;  21625;  21625;   1889;   1776;   3004;    113;      1;
    47;     20;     60;    0.4;  12000;  47005;  23502;   1956;   1776;   3311;    180;      2;
    47;     20;     60;    0.4;  12000;  49897;  16632;   1795;   1776;   2426;     19;      3;
    47;     20;     60;    0.4;  12000; 136164;  34041;   1781;   1776;   5571;      5;      4;
    64;     20;     60;    0.1;    750;   1741;   1741;   2371;   1839;    603;    532;      1;
    64;     20;     60;    0.1;    750;   2299;   1149;   2648;   1839;    303;    809;      2;
    64;     20;     60;    0.1;    750;  14627;   4875;   2175;   1839;   1213;    336;      3;
    64;     20;     60;    0.1;    750;   8176;   2044;   2306;   1839;    608;    467;      4;
    64;     20;     60;    0.1;   1500;   4047;   4047;   2342;   1839;    905;    503;      1;
    64;     20;     60;    0.1;   1500;  12259;   6129;   2355;   1839;   1506;    516;      2;
    64;     20;     60;    0.1;   1500;   5460;   1820;   2855;   1839;    610;   1016;      3;
    64;     20;     60;    0.1;   1500;   8308;   2077;   2346;   1839;    616;    507;      4;
    64;     20;     60;    0.1;   3000;  10093;  10093;   2542;   1839;   2105;    703;      1;
    64;     20;     60;    0.1;   3000;  15741;   7870;   2300;   1839;   1816;    461;      2;
    64;     20;     60;    0.1;   3000;  22984;   7661;   2217;   1839;   1511;    378;      3;
    64;     20;     60;    0.1;   3000;  18634;   4658;   2462;   1839;   1229;    623;      4;
    64;     20;     60;    0.1;   6000;  14132;  14132;   2328;   1839;   3005;    489;      1;
    64;     20;     60;    0.1;   6000;  19905;   9952;   2147;   1839;   2109;    308;      2;
    64;     20;     60;    0.1;   6000;  32694;  10898;   2169;   1839;   2496;    330;      3;
    64;     20;     60;    0.1;   6000;  62379;  15594;   2102;   1839;   4078;    263;      4;
    64;     20;     60;    0.1;  12000;  25836;  25836;   2331;   1839;   5109;    492;      1;
    64;     20;     60;    0.1;  12000;  30781;  15390;   2145;   1839;   3620;    306;      2;
    64;     20;     60;    0.1;  12000; 161612;  53870;   2128;   1839;  11647;    289;      3;
    64;     20;     60;    0.1;  12000;  91395;  22848;   2143;   1839;   6224;    304;      4;
    64;     20;     60;    0.2;    750;   2375;   2375;   2500;   1839;    604;    661;      1;
    64;     20;     60;    0.2;    750;   2876;   1438;   2473;   1839;    605;    634;      2;
    64;     20;     60;    0.2;    750;   3956;   1318;   2520;   1839;    305;    681;      3;
    64;     20;     60;    0.2;    750;   9979;   2494;   2264;   1839;    935;    425;      4;
    64;     20;     60;    0.2;   1500;   2433;   2433;   2857;   1839;    603;   1018;      1;
    64;     20;     60;    0.2;   1500;  13188;   6594;   2265;   1839;   1505;    426;      2;
    64;     20;     60;    0.2;   1500;  17823;   5941;   2139;   1839;   1218;    300;      3;
    64;     20;     60;    0.2;   1500;  14370;   3592;   2136;   1839;    932;    297;      4;
    64;     20;     60;    0.2;   3000;   7183;   7183;   2303;   1839;   1506;    464;      1;
    64;     20;     60;    0.2;   3000;  15679;   7839;   2115;   1839;   1807;    276;      2;
    64;     20;     60;    0.2;   3000;  19190;   6396;   2148;   1839;   1884;    309;      3;
    64;     20;     60;    0.2;   3000;  57009;  14252;   2155;   1839;   3769;    316;      4;
    64;     20;     60;    0.2;   6000;  16346;  16346;   2218;   1839;   4009;    379;      1;
    64;     20;     60;    0.2;   6000;  33828;  16914;   2252;   1839;   3959;    413;      2;
    64;     20;     60;    0.2;   6000;  32376;  10792;   2322;   1839;   2443;    483;      3;
    64;     20;     60;    0.2;   6000;  37608;   9402;   2382;   1839;   2766;    543;      4;
    64;     20;     60;    0.2;  12000;  23841;  23841;   2197;   1839;   5115;    358;      1;
    64;     20;     60;    0.2;  12000;  60445;  30222;   1981;   1839;   6348;    142;      2;
    64;     20;     60;    0.2;  12000;  40574;  13524;   2486;   1839;   3371;    647;      3;
    64;     20;     60;    0.2;  12000; 272026;  68006;   1928;   1839;  17568;     89;      4;
    64;     20;     60;    0.4;    750;   2253;   2253;   3102;   1839;    602;   1263;      1;
    64;     20;     60;    0.4;    750;   2538;   1269;   3472;   1839;    302;   1633;      2;
    64;     20;     60;    0.4;    750;   3494;   1164;   3228;   1839;    305;   1389;      3;
    64;     20;     60;    0.4;    750;   6014;   1503;   3002;   1839;    610;   1163;      4;
    64;     20;     60;    0.4;   1500;   3011;   3011;   3225;   1839;    904;   1386;      1;
    64;     20;     60;    0.4;   1500;   4906;   2453;   2755;   1839;    603;    916;      2;
    64;     20;     60;    0.4;   1500;  11572;   3857;   3032;   1839;    911;   1193;      3;
    64;     20;     60;    0.4;   1500;  11744;   2936;   2971;   1839;    922;   1132;      4;
    64;     20;     60;    0.4;   3000;   3695;   3695;   3077;   1839;    903;   1238;      1;
    64;     20;     60;    0.4;   3000;   9824;   4912;   3081;   1839;   1207;   1242;      2;
    64;     20;     60;    0.4;   3000;  33930;  11310;   2737;   1839;   2732;    898;      3;
    64;     20;     60;    0.4;   3000;  15665;   3916;   2557;   1839;   1240;    718;      4;
    64;     20;     60;    0.4;   6000;   9996;   9996;   2950;   1839;   2103;   1111;      1;
    64;     20;     60;    0.4;   6000;  29800;  14900;   2881;   1839;   3306;   1042;      2;
    64;     20;     60;    0.4;   6000;  74888;  24962;   2326;   1839;   5482;    487;      3;
    64;     20;     60;    0.4;   6000;  42009;  10502;   2628;   1839;   3118;    789;      4;
    64;     20;     60;    0.4;  12000;  15306;  15306;   3051;   1839;   3314;   1212;      1;
    64;     20;     60;    0.4;  12000;  30301;  15150;   2908;   1839;   3320;   1069;      2;
    64;     20;     60;    0.4;  12000;  38821;  12940;   2879;   1839;   3033;   1040;      3;
    64;     20;     60;    0.4;  12000; 131287;  32821;   2510;   1839;   8138;    671;      4;
    70;     20;     60;    0.1;    750;   3094;   3094;   2474;   1950;    902;    524;      1;
    70;     20;     60;    0.1;    750;   2011;   1005;   3136;   1950;    302;   1186;      2;
    70;     20;     60;    0.1;    750;   9833;   3277;   2528;   1950;    909;    578;      3;
    70;     20;     60;    0.1;    750;   7995;   1998;   2857;   1950;    606;    907;      4;
    70;     20;     60;    0.1;   1500;   3667;   3667;   2750;   1950;    903;    800;      1;
    70;     20;     60;    0.1;   1500;   7384;   3692;   2660;   1950;    912;    710;      2;
    70;     20;     60;    0.1;   1500;  14115;   4705;   2347;   1950;   1529;    397;      3;
    70;     20;     60;    0.1;   1500;   9018;   2254;   2557;   1950;    955;    607;      4;
    70;     20;     60;    0.1;   3000;   5055;   5055;   2690;   1950;   1512;    740;      1;
    70;     20;     60;    0.1;   3000;  20977;  10488;   2359;   1950;   3072;    409;      2;
    70;     20;     60;    0.1;   3000;  14968;   4989;   2359;   1950;   1837;    409;      3;
    70;     20;     60;    0.1;   3000;  33619;   8404;   2211;   1950;   3098;    261;      4;
    70;     20;     60;    0.1;   6000;   7186;   7186;   2634;   1950;   2103;    684;      1;
    70;     20;     60;    0.1;   6000;  19454;   9727;   2399;   1950;   2414;    449;      2;
    70;     20;     60;    0.1;   6000;  44314;  14771;   2585;   1950;   3985;    635;      3;
    70;     20;     60;    0.1;   6000;  61423;  15355;   2277;   1950;   4320;    327;      4;
    70;     20;     60;    0.1;  12000;  27359;  27359;   2749;   1950;   6314;    799;      1;
